"Study_old","Study","ID","Description","NES","pvalue","p.adjust","GeneRatio","BgRatio","geneID","geneName","Count","BG","Freq","total_study","celltype","regulators","-log10(Padj)","Study_1","Study_2","Cell_line"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","KEGG_hsa04630","JAK-STAT signaling pathway",14.4303495017504,0.000154181896100212,0.00857168000751718,"6/86","162/17332","3459/3716/6772/3717/3460/6773","IFNGR1/JAK1/STAT1/JAK2/IFNGR2/STAT2",6,162,11,19,"Tcells","pos",2.06693405013178,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","KEGG_hsa05161","Hepatitis B",9.21325018339779,0.00126972217476539,0.037143012256304,"5/86","162/17332","3716/6772/3717/836/6773","JAK1/STAT1/JAK2/CASP3/STAT2",5,162,11,19,"Tcells","pos",1.43012287837646,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","PID_IL6_7_PATHWAY","IL6 7 PATHWAY",10.3224832865191,0.00163368332228589,0.0430831614607958,"3/86","47/17332","3716/6772/3717","JAK1/STAT1/JAK2",3,47,11,19,"Tcells","pos",1.36569243549009,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_110056","MAPK3 (ERK1) activation",8.16016327912203,0.00106715304281119,0.0327631911800392,"2/86","10/17332","3716/3717","JAK1/JAK2",2,10,11,19,"Tcells","pos",1.48461380396947,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_9020591","Interleukin-12 signaling",8.16016327912203,0.00106715304281119,0.0327631911800392,"2/86","10/17332","3716/3717","JAK1/JAK2",2,10,11,19,"Tcells","pos",1.48461380396947,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_909733","Interferon alpha/beta signaling",8.85837689978821,0.000361254781097004,0.0158106613769476,"4/86","68/17332","3716/6772/3105/6773","JAK1/STAT1/HLA-A/STAT2",4,68,11,19,"Tcells","pos",1.80104996268315,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","BIOCARTA_CTL_PATHWAY","CTL PATHWAY",3.61157364885265,0.0018319164726459,0.0465216319041063,"2/86","13/17332","3105/567","HLA-A/B2M",2,13,10,19,"Tcells","pos",1.33234505932369,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_MICROGLIAL_CELL_ACTIVATION","MICROGLIAL CELL ACTIVATION",10.8041678127146,0.00163368332228589,0.0430831614607958,"3/86","47/17332","3459/3717/3460","IFNGR1/JAK2/IFNGR2",3,47,10,19,"Tcells","pos",1.36569243549009,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","PID_IL12_2PATHWAY","IL12 2PATHWAY",8.01079258807832,0.000253111532817909,0.0121081493722428,"4/86","62/17332","6772/3717/3105/567","STAT1/JAK2/HLA-A/B2M",4,62,10,19,"Tcells","pos",1.91692223000646,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_912694","Regulation of IFNA signaling",8.23679251006271,0.000282377472447176,0.0129077880183076,"3/86","26/17332","3716/6772/6773","JAK1/STAT1/STAT2",3,26,9,19,"Tcells","pos",1.88914817552993,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","ANTIGEN PROCESSING AND PRESENTATION 
OF EXOGENOUS ANTIGEN",4.63635049835985,0.00163368332228589,0.0430831614607958,"3/86","47/17332","3105/567/6890","HLA-A/B2M/TAP1",3,47,8,19,"Tcells","pos",1.36569243549009,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_RESPONSE_TO_ANTIBIOTIC","RESPONSE TO ANTIBIOTIC",7.47072401717745,0.00153487203070905,0.0426509351551168,"3/86","46/17332","3716/3717/836","JAK1/JAK2/CASP3",3,46,8,19,"Tcells","pos",1.37007144214582,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","BIOCARTA_FAS_PATHWAY","FAS PATHWAY",1.4122345914037,0.000434671707658867,0.0184084097773091,"3/86","30/17332","840/836/5058","CASP7/CASP3/PAK1",3,30,6,19,"Tcells","pos",1.73498372669255,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","BIOCARTA_NKCELLS_PATHWAY","NKCELLS PATHWAY",3.40852214222219,0.000126503620840203,0.0077107927902916,"3/86","20/17332","3105/567/5058","HLA-A/B2M/PAK1",3,20,6,19,"Tcells","pos",2.11290096737727,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I","ANTIGEN PROCESSING AND PRESENTATION 
OF EXOGENOUS PEPTIDE ANTIGEN 
VIA MHC CLASS I",3.84272042524549,0.000668308332707984,0.0237019006962125,"2/86","8/17332","3105/6890","HLA-A/TAP1",2,8,6,19,"Tcells","pos",1.6252168257714,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","KEGG_hsa04650","Natural killer cell mediated 
cytotoxicity",8.83926939543996,0.000487571759267989,0.0195163975316435,"5/86","131/17332","3459/3460/3105/836/5058","IFNGR1/IFNGR2/HLA-A/CASP3/PAK1",5,131,6,19,"Tcells","pos",1.7096003442777,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_1236977","Endosomal/Vacuolar pathway",3.61157364885265,0.00130009571339518,0.037143012256304,"2/86","11/17332","3105/567","HLA-A/B2M",2,11,6,19,"Tcells","pos",1.43012287837646,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_164940","Nef mediated downregulation of 
MHC class I complex 
cell surface expression",3.61157364885265,0.00130009571339518,0.037143012256304,"2/86","11/17332","3105/567","HLA-A/B2M",2,11,6,19,"Tcells","pos",1.43012287837646,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","ANTIGEN PROCESSING AND PRESENTATION 
OF EXOGENOUS PEPTIDE ANTIGEN",4.63635049835985,0.000877696350870038,0.0291196998990269,"3/86","38/17332","3105/567/6890","HLA-A/B2M/TAP1",3,38,5,19,"Tcells","pos",1.53581310507563,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","HOMEOSTASIS OF NUMBER OF 
CELLS",6.30146449164327,0.000513824712762375,0.0195729154472631,"7/86","283/17332","6772/3717/567/836/5142/55366/23186","STAT1/JAK2/B2M/CASP3/PDE4B/LGR4/RCOR1",7,283,5,19,"Tcells","pos",1.70834447999583,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION","REGULATION OF HOMOTYPIC CELL 
CELL ADHESION",7.41964934755035,0.000688296183343501,0.023997038120976,"3/86","35/17332","3716/3717/80139","JAK1/JAK2/ZNF703",3,35,5,19,"Tcells","pos",1.61984235858409,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_ERYTHROCYTE_HOMEOSTASIS","ERYTHROCYTE HOMEOSTASIS",6.70735354799468,0.00054066101623717,0.0202207220072702,"5/86","134/17332","6772/3717/567/836/23186","STAT1/JAK2/B2M/CASP3/RCOR1",5,134,4,19,"Tcells","pos",1.69420334141687,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_MYELOID_CELL_HOMEOSTASIS","MYELOID CELL HOMEOSTASIS",6.45874275717537,0.000149057852105173,0.00851700004945389,"6/86","161/17332","6772/3717/567/836/5142/23186","STAT1/JAK2/B2M/CASP3/PDE4B/RCOR1",6,161,4,19,"Tcells","pos",2.06971335023275,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","BIOCARTA_CHEMICAL_PATHWAY","CHEMICAL PATHWAY",4.45860729720867,9.12020397816539e-05,0.00642553034522764,"3/86","18/17332","6772/840/836","STAT1/CASP7/CASP3",3,18,3,19,"Tcells","pos",2.19209102107054,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","PID_CXCR4_PATHWAY","CXCR4 PATHWAY",5.97324867645991,0.00154235397062232,0.0426509351551168,"4/86","100/17332","6772/3717/6773/5058","STAT1/JAK2/STAT2/PAK1",4,100,3,19,"Tcells","pos",1.37007144214582,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_HOMOTYPIC_CELL_CELL_ADHESION","HOMOTYPIC CELL CELL ADHESION",6.96567810724314,0.00113252688793591,0.0342589383600614,"4/86","92/17332","3716/3717/80139/1832","JAK1/JAK2/ZNF703/DSP",4,92,2,19,"Tcells","pos",1.46522609938309,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION","POSITIVE REGULATION OF INTERFERON 
GAMMA PRODUCTION",4.46070011751756,0.000580311995590121,0.02131610312373,"4/86","77/17332","3717/3105/5142/4049","JAK2/HLA-A/PDE4B/LTA",4,77,2,19,"Tcells","pos",1.67129218738222,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","BIOCARTA_DNAFRAGMENT_PATHWAY","DNAFRAGMENT PATHWAY",1.26378173740787,0.00106715304281119,0.0327631911800392,"2/86","10/17332","840/836","CASP7/CASP3",2,10,1,19,"Tcells","pos",1.48461380396947,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_ADHERENS_JUNCTION_ORGANIZATION","ADHERENS JUNCTION ORGANIZATION",1.3229924642695,0.00195371173287755,0.0484190968015557,"3/86","50/17332","80139/1832/1007","ZNF703/DSP/CDH9",3,50,1,19,"Tcells","pos",1.31498331604585,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS","CYCLIC NUCLEOTIDE CATABOLIC PROCESS",0.973097614282508,0.0018319164726459,0.0465216319041063,"2/86","13/17332","5142/5138","PDE4B/PDE2A",2,13,1,19,"Tcells","pos",1.33234505932369,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_RESPONSE_TO_COBALT_ION","RESPONSE TO COBALT ION",1.43107137485363,0.00106715304281119,0.0327631911800392,"2/86","10/17332","836/5176","CASP3/SERPINF1",2,10,1,19,"Tcells","pos",1.48461380396947,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT","UROGENITAL SYSTEM DEVELOPMENT",4.36947147637896,0.00185569482585918,0.0465507836194188,"7/86","353/17332","6772/9784/203286/5176/55366/6385/3158","STAT1/SNX17/ANKS6/SERPINF1/LGR4/SDC4/HMGCS2",7,353,1,19,"Tcells","pos",1.33207300386148,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_111459","Activation of caspases through 
apoptosome-mediated cleavage",1.26378173740787,0.000360343592265035,0.0158106613769476,"2/86","6/17332","840/836","CASP7/CASP3",2,6,1,19,"Tcells","pos",1.80104996268315,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_111463","SMAC (DIABLO) binds to 
IAPs",1.26378173740787,0.000502853217879002,0.0195163975316435,"2/86","7/17332","840/836","CASP7/CASP3",2,7,1,19,"Tcells","pos",1.7096003442777,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase 
complexes",1.26378173740787,0.000502853217879002,0.0195163975316435,"2/86","7/17332","840/836","CASP7/CASP3",2,7,1,19,"Tcells","pos",1.7096003442777,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_264870","Caspase-mediated cleavage of cytoskeletal 
proteins",1.26378173740787,0.00155509000322497,0.0426509351551168,"2/86","12/17332","840/836","CASP7/CASP3",2,12,1,19,"Tcells","pos",1.37007144214582,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_B16OVApos100","2020_Nature_Lawson_B16OVA","REACTOME_351906","Apoptotic cleavage of cell 
adhesion  proteins",1.09117193481367,0.00130009571339518,0.037143012256304,"2/86","11/17332","836/1832","CASP3/DSP",2,11,1,19,"Tcells","pos",1.43012287837646,"2020_Nature_Lawson_B16OVA","2020_Nature_Lawson_B16OVA","Melanoma"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_MACROAUTOPHAGY","MACROAUTOPHAGY",6.18394679471678,9.90376566002559e-08,9.25407863272791e-06,"12/93","310/17332","9525/64422/60673/29110/10533/6885/9140/8517/51510/55737/55072/9821","VPS4B/ATG3/ATG101/TBK1/ATG7/MAP3K7/ATG12/IKBKG/CHMP5/VPS35/RNF31/RB1CC1",12,310,12,18,"Tcells","neg",5.03366681458167,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","REACTOME_5357905","Regulation of TNFR1 signaling",5.40676581308882,9.19349307510933e-10,1.43173332156369e-07,"7/93","37/17332","8837/10616/7128/8517/8887/7186/55072","CFLAR/RBCK1/TNFAIP3/IKBKG/TAX1BP1/TRAF2/RNF31",7,37,12,18,"Tcells","neg",6.84413786733462,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY","POSITIVE REGULATION OF NF 
KAPPAB TRANSCRIPTION FACTOR ACTIVITY",7.16568435841142,1.90638885401808e-05,0.000824689696849301,"7/93","154/17332","8837/7334/10616/6885/8517/7186/55072","CFLAR/UBE2N/RBCK1/MAP3K7/IKBKG/TRAF2/RNF31",7,154,11,18,"Tcells","neg",3.08370943120314,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","T CELL RECEPTOR SIGNALING 
PATHWAY",6.35155276521502,6.22410943093897e-05,0.00210717675806861,"6/93","127/17332","7334/5771/10616/6885/8517/55072","UBE2N/PTPN2/RBCK1/MAP3K7/IKBKG/RNF31",6,127,11,18,"Tcells","neg",2.67629903257697,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04140","Autophagy",6.11881860113169,6.50605485196651e-08,6.40023858022101e-06,"9/93","141/17332","8837/64422/60673/598/29110/10533/6885/9140/9821","CFLAR/ATG3/ATG101/BCL2L1/TBK1/ATG7/MAP3K7/ATG12/RB1CC1",9,141,11,18,"Tcells","neg",5.19380383661889,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04621","NOD-like receptor signaling pathway",6.54818278901114,1.75915735851424e-11,4.10939158948926e-09,"13/93","184/17332","598/29110/10616/6885/7417/7128/9140/8517/2634/23118/7186/55072/387","BCL2L1/TBK1/RBCK1/MAP3K7/VDAC2/TNFAIP3/ATG12/IKBKG/GBP2/TAB2/TRAF2/RNF31/RHOA",13,184,11,18,"Tcells","neg",8.38622247225693,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04657","IL-17 signaling pathway",4.15403339839577,1.12955992106934e-05,0.000561415313961272,"6/93","94/17332","29110/6885/7128/8517/23118/7186","TBK1/MAP3K7/TNFAIP3/IKBKG/TAB2/TRAF2",6,94,11,18,"Tcells","neg",3.25071574510705,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04668","TNF signaling pathway",5.44593920153894,3.07206100481324e-05,0.00119605575120729,"6/93","112/17332","8837/6885/7128/8517/23118/7186","CFLAR/MAP3K7/TNFAIP3/IKBKG/TAB2/TRAF2",6,112,11,18,"Tcells","neg",2.92224857630298,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa05131","Shigellosis",6.95176003154345,8.06740591638329e-09,8.97402867651018e-07,"12/93","247/17332","382/598/7334/29110/10616/6885/9140/8517/23118/7186/55072/387","ARF6/BCL2L1/UBE2N/TBK1/RBCK1/MAP3K7/ATG12/IKBKG/TAB2/TRAF2/RNF31/RHOA",12,247,11,18,"Tcells","neg",6.04701254701264,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","PID_TNF_PATHWAY","TNF PATHWAY",3.89414265336511,4.59729229886552e-06,0.00029831318917083,"5/93","46/17332","6885/7128/8517/23118/7186","MAP3K7/TNFAIP3/IKBKG/TAB2/TRAF2",5,46,11,18,"Tcells","neg",3.5253275449702,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","BIOCARTA_NFKB_PATHWAY","NFKB PATHWAY",3.76300328986117,0.000185455470466797,0.00476070306604877,"3/93","21/17332","6885/7128/8517","MAP3K7/TNFAIP3/IKBKG",3,21,10,18,"Tcells","neg",2.3223289054396,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","I KAPPAB KINASE NF 
KAPPAB SIGNALING",7.76757616864171,4.43154763203988e-08,4.70549784929325e-06,"12/93","288/17332","8837/7334/29110/10616/6885/3065/7128/8517/23118/7186/55072/387","CFLAR/UBE2N/TBK1/RBCK1/MAP3K7/HDAC1/TNFAIP3/IKBKG/TAB2/TRAF2/RNF31/RHOA",12,288,10,18,"Tcells","neg",5.32739442074626,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","POSITIVE REGULATION OF I 
KAPPAB KINASE NF KAPPAB 
SIGNALING",7.37262233184262,6.57558758241885e-08,6.40023858022101e-06,"10/93","188/17332","8837/7334/29110/10616/6885/8517/23118/7186/55072/387","CFLAR/UBE2N/TBK1/RBCK1/MAP3K7/IKBKG/TAB2/TRAF2/RNF31/RHOA",10,188,10,18,"Tcells","neg",5.19380383661889,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","REGULATION OF RESPONSE TO 
CYTOKINE STIMULUS",4.4554927365761,0.000392610350423212,0.0086522431942323,"6/93","178/17332","8651/29110/5771/11274/7128/7186","SOCS1/TBK1/PTPN2/USP18/TNFAIP3/TRAF2",6,178,10,18,"Tcells","neg",2.06287128206365,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04064","NF-kappa B signaling pathway",5.6922096655021,1.4176197984199e-06,0.000114191718934789,"7/93","104/17332","8837/598/6885/7128/8517/23118/7186","CFLAR/BCL2L1/MAP3K7/TNFAIP3/IKBKG/TAB2/TRAF2",7,104,10,18,"Tcells","neg",3.94236538953436,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa04622","RIG-I-like receptor signaling pathway",3.64562059251243,3.66778882507892e-05,0.00135999280879117,"5/93","70/17332","29110/6885/9140/8517/7186","TBK1/MAP3K7/ATG12/IKBKG/TRAF2",5,70,10,18,"Tcells","neg",2.86646338803461,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa05132","Salmonella infection",4.30200139540731,0.0022265614623538,0.0290572490282596,"6/93","249/17332","382/6885/8517/23118/7186/387","ARF6/MAP3K7/IKBKG/TAB2/TRAF2/RHOA",6,249,10,18,"Tcells","neg",1.53674550457344,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","KEGG_hsa05170","Human immunodeficiency virus 1 
infection",4.00874649417142,0.000982507868243538,0.0163524931318942,"6/93","212/17332","598/29110/6885/8517/23118/7186","BCL2L1/TBK1/MAP3K7/IKBKG/TAB2/TRAF2",6,212,10,18,"Tcells","neg",1.7864160246012,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","PID_TRAIL_PATHWAY","TRAIL PATHWAY",3.76177249729257,0.000444550803716344,0.00903017980418591,"3/93","28/17332","8837/8517/7186","CFLAR/IKBKG/TRAF2",3,28,10,18,"Tcells","neg",2.04430360215733,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","REACTOME_168638","NOD1/2 Signaling Pathway",5.14006763571769,1.51865728481319e-06,0.000118252780577454,"5/93","37/17332","7334/6885/7128/8517/23118","UBE2N/MAP3K7/TNFAIP3/IKBKG/TAB2",5,37,10,18,"Tcells","neg",3.92718863853732,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","REACTOME_5357956","TNFR1-induced NFkappaB signaling pathway",5.10866760615866,1.87411391629426e-10,3.64827509038615e-08,"7/93","30/17332","10616/6885/7128/8517/23118/7186/55072","RBCK1/MAP3K7/TNFAIP3/IKBKG/TAB2/TRAF2/RNF31",7,30,10,18,"Tcells","neg",7.43791242206171,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
"Tcells_2020_Nature_Lawson_Ct26HAneg100","2020_Nature_Lawson_Ct26HA","GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE","REGULATION OF INNATE IMMUNE 
RESPONSE",5.5285207662594,0.00149203149467969,0.0216329967194885,"6/93","230/17332","8651/29110/5771/6885/11274/7128","SOCS1/TBK1/PTPN2/MAP3K7/USP18/TNFAIP3",6,230,9,18,"Tcells","neg",1.66488331557751,"2020_Nature_Lawson_Ct26HA","2020_Nature_Lawson_Ct26HA","CRC"
